Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_History_Age,Payment_of_Min_Amount,Payment_Behaviour,Monthly_Balance,Credit_Score
35,Teacher,9134.415,5,10.0,15,3.0,18,12.0,16.19,6.0,Standard,1621.28,15.11,Yes,Low_spent_Small_value_payments,300.25,0
26,Doctor,58754.97,8,8.0,29,5.0,23,14.0,13.39,11.0,Standard,2632.8,13.5,Yes,High_spent_Medium_value_payments,465.61,1
26,Doctor,58754.97,8,8.0,29,5.0,23,12.0,13.39,11.0,Standard,2632.8,13.6,Yes,Low_spent_Small_value_payments,219.58,0
26,Doctor,58754.97,8,8.0,29,5.0,19,17.0,9.39,11.0,Standard,2632.8,13.7,Yes,Low_spent_Large_value_payments,400.75,0
26,Doctor,58754.97,8,8.0,29,5.0,23,16.0,13.39,11.0,Standard,2632.8,13.1,Yes,High_spent_Medium_value_payments,459.93,1
14,Teacher,30624.62,7,7.0,11,6.0,7,20.0,12.61,7.0,Standard,1738.56,9.1,Yes,Low_spent_Large_value_payments,250.6,1
14,Teacher,30624.62,7,7.0,11,6.0,7,18.0,12.61,7.0,Standard,1738.56,9.3,Yes,Low_spent_Medium_value_payments,187.36,1
14,Teacher,30624.62,7,7.0,11,6.0,7,18.0,12.61,7.0,Standard,1738.56,9.4,Yes,Low_spent_Large_value_payments,291.66,1
32,Musician,65024.22,3,6.0,3,2.0,19,20.0,3.37,4.0,Standard,625.89,17.5,No,High_spent_Medium_value_payments,525.39,1
32,Musician,65024.22,3,6.0,3,2.0,14,20.0,4.37,4.0,Standard,625.89,17.6,No,Low_spent_Medium_value_payments,242.84,1
43,Media_Manager,56180.84,6,10.0,33,5.0,20,14.0,17.16,10.0,Standard,1421.62,18.0,Yes,Low_spent_Large_value_payments,132.59,0
16,Lawyer,63928.95,6,6.0,8,4.0,9,17.0,7.46,10.0,Standard,1290.64,19.2,Yes,Low_spent_Medium_value_payments,468.72,1
52,Developer,31460.89,3,4.0,2,1.0,9,5.0,8.43,3.0,Good,661.01,27.8,No,Low_spent_Large_value_payments,314.57,1
52,Developer,31460.89,3,4.0,2,1.0,3,4.0,8.43,3.0,Good,661.01,27.9,No,Low_spent_Small_value_payments,418.26,1
53,Developer,31460.89,3,4.0,2,1.0,7,4.0,14.43,3.0,Good,661.01,28.1,No,High_spent_Medium_value_payments,392.44,2
19,Developer,41654.62,10,10.0,25,7.0,18,20.0,1.32,9.0,Bad,2097.37,12.3,Yes,High_spent_Medium_value_payments,401.44,0
34,Media_Manager,11280.545,8,3.0,11,2.0,11,11.0,15.68,3.0,Standard,817.93,15.1,Yes,Low_spent_Small_value_payments,324.71,1
34,Media_Manager,11280.545,8,3.0,11,2.0,8,12.0,15.68,3.0,Standard,817.93,16.1,Yes,Low_spent_Small_value_payments,325.83,1
34,Media_Manager,11280.545,8,3.0,11,2.0,8,15.0,15.68,3.0,Standard,817.93,16.2,Yes,Low_spent_Small_value_payments,336.35,1
35,Media_Manager,11280.545,8,3.0,11,2.0,8,13.0,15.68,3.0,Standard,817.93,16.3,Yes,Low_spent_Medium_value_payments,321.64,1
40,Media_Manager,51508.62,7,7.0,30,7.0,40,24.0,2.58,8.0,Bad,3636.05,9.9,Yes,Low_spent_Medium_value_payments,211.72,0
40,Media_Manager,51508.62,7,7.0,30,7.0,41,27.0,2.58,8.0,Bad,3636.05,9.1,Yes,High_spent_Large_value_payments,353.67,0
40,Media_Manager,51508.62,7,7.0,30,7.0,40,24.0,2.58,8.0,Bad,3636.05,10.0,Yes,High_spent_Medium_value_payments,243.85,0
27,Mechanic,22609.45,6,7.0,15,3.0,29,12.0,8.62,3.0,Standard,1065.82,32.9,Yes,Low_spent_Medium_value_payments,313.1,1
27,Mechanic,22609.45,6,7.0,15,3.0,34,14.0,8.62,3.0,Standard,1065.82,33.1,Yes,Low_spent_Large_value_payments,296.18,1
28,Media_Manager,21713.61,4,3.0,20,1.0,12,7.0,1.55,2.0,Standard,748.62,24.4,Yes,High_spent_Medium_value_payments,407.46,1
28,Media_Manager,21713.61,4,3.0,20,1.0,12,9.0,1.55,2.0,Standard,748.62,24.5,Yes,High_spent_Medium_value_payments,397.25,1
28,Media_Manager,21713.61,4,3.0,20,1.0,9,6.0,1.55,2.0,Standard,748.62,24.6,Yes,Low_spent_Medium_value_payments,268.29,1
28,Media_Manager,21713.61,4,3.0,20,1.0,12,9.0,1.55,2.0,Standard,748.62,24.9,Yes,Low_spent_Small_value_payments,384.55,1
28,Media_Manager,21713.61,4,3.0,20,1.0,12,9.0,1.55,2.0,Standard,748.62,24.11,Yes,High_spent_Medium_value_payments,392.3,1
39,Scientist,20618.37,6,6.0,22,2.0,37,19.0,18.74,10.0,Standard,1681.09,18.3,Yes,Low_spent_Medium_value_payments,338.6,0
39,Scientist,20618.37,6,6.0,22,2.0,34,21.0,18.74,10.0,Standard,1681.09,18.5,Yes,Low_spent_Small_value_payments,316.26,0
39,Scientist,20618.37,6,6.0,22,2.0,34,20.0,18.74,10.0,Standard,1681.09,18.9,Yes,Low_spent_Medium_value_payments,358.18,0
22,Musician,81658.48,9,8.0,33,7.0,24,24.0,0.21,11.0,Bad,2396.62,16.8,Yes,Low_spent_Medium_value_payments,328.16,0
30,Entrepreneur,27697.18,4,3.0,19,3.0,23,13.0,15.06,8.0,Standard,824.16,16.9,Yes,High_spent_Small_value_payments,339.86,1
30,Entrepreneur,27697.18,4,3.0,19,3.0,22,11.0,8.06,8.0,Standard,824.16,17.1,Yes,Low_spent_Small_value_payments,168.75,2
20,Accountant,49136.88,6,4.0,12,6.0,28,13.0,9.67,11.0,Standard,1933.38,12.6,Yes,High_spent_Large_value_payments,383.51,1
20,Accountant,49136.88,6,4.0,12,6.0,28,13.0,9.67,11.0,Standard,1933.38,12.8,Yes,Low_spent_Small_value_payments,217.61,0
46,Media_Manager,20229.03,8,5.0,10,3.0,18,11.0,10.93,1.0,Standard,1352.13,23.4,No,High_spent_Large_value_payments,352.95,1
46,Media_Manager,20229.03,8,5.0,10,3.0,16,6.0,10.93,1.0,Standard,1352.13,23.5,No,Low_spent_Large_value_payments,262.93,1
47,Media_Manager,20229.03,8,5.0,10,3.0,20,9.0,10.93,1.0,Standard,1352.13,23.8,No,High_spent_Small_value_payments,352.55,1
47,Media_Manager,20229.03,8,5.0,10,3.0,16,11.0,10.93,1.0,Standard,1352.13,23.9,No,High_spent_Small_value_payments,358.68,0
24,Mechanic,18065.0,10,9.0,28,9.0,34,18.0,6.68,10.0,Bad,2580.19,19.7,Yes,Low_spent_Small_value_payments,272.57,1
24,Mechanic,18065.0,10,9.0,28,9.0,34,18.0,4.68,10.0,Bad,2580.19,19.11,Yes,Low_spent_Small_value_payments,180.99,0
37,Writer,44768.76,8,7.0,34,9.0,53,16.0,28.21,10.0,Bad,2989.37,2.4,Yes,Low_spent_Medium_value_payments,138.27,1
37,Writer,44768.76,8,7.0,34,9.0,55,14.0,28.21,10.0,Bad,2989.37,2.6,Yes,High_spent_Small_value_payments,110.29,1
38,Writer,44768.76,8,7.0,34,9.0,53,17.0,28.21,10.0,Bad,2989.37,2.7,Yes,High_spent_Medium_value_payments,276.01,1
38,Writer,44768.76,8,7.0,34,9.0,53,18.0,28.21,10.0,Bad,2989.37,2.8,Yes,High_spent_Small_value_payments,219.75,1
38,Writer,44768.76,8,7.0,34,9.0,55,16.0,28.21,15.0,Bad,2989.37,2.9,Yes,Low_spent_Medium_value_payments,97.83,1
38,Writer,44768.76,8,7.0,34,9.0,53,13.0,28.21,15.0,Bad,2989.37,2.1,Yes,High_spent_Small_value_payments,237.2,1
38,Writer,44768.76,8,7.0,34,9.0,53,16.0,28.21,15.0,Bad,2989.37,2.11,Yes,High_spent_Medium_value_payments,335.33,1
48,Developer,64696.24,5,3.0,9,4.0,25,8.0,7.25,4.0,Good,1038.25,31.2,No,High_spent_Medium_value_payments,573.08,0
48,Developer,64696.24,5,3.0,9,4.0,34,7.0,7.25,4.0,Good,1038.25,31.3,No,High_spent_Medium_value_payments,470.2,0
48,Developer,64696.24,5,3.0,9,4.0,30,8.0,7.25,4.0,Good,1038.25,31.5,No,High_spent_Small_value_payments,550.9,0
36,Journalist,9853.855,8,10.0,22,6.0,52,16.0,26.87,10.0,Bad,2763.66,11.1,Yes,High_spent_Large_value_payments,256.38,1
36,Journalist,9853.855,8,10.0,22,6.0,52,16.0,26.87,11.0,Bad,2763.66,12.2,Yes,Low_spent_Small_value_payments,251.41,0
36,Journalist,9853.855,8,10.0,22,6.0,52,16.0,26.87,11.0,Bad,2763.66,12.4,Yes,High_spent_Small_value_payments,260.51,1
21,Media_Manager,10486.2,6,6.0,6,3.0,21,13.0,9.79,4.0,Standard,1001.56,8.1,Yes,Low_spent_Small_value_payments,278.15,1
22,Media_Manager,10486.2,6,6.0,6,3.0,21,10.0,9.79,4.0,Standard,1001.56,8.6,Yes,Low_spent_Medium_value_payments,289.88,1
20,Media_Manager,36029.3,6,6.0,32,8.0,19,18.0,5.72,11.0,Bad,2608.97,3.7,Yes,Low_spent_Small_value_payments,242.79,1
20,Media_Manager,36029.3,6,6.0,32,8.0,20,16.0,2.72,11.0,Bad,2608.97,3.1,Yes,Low_spent_Small_value_payments,238.6,0
27,Lawyer,78035.96,5,4.0,17,6.0,26,17.0,16.21,6.0,Standard,429.44,19.2,Yes,High_spent_Large_value_payments,361.35,1
27,Lawyer,78035.96,5,4.0,17,6.0,26,15.0,16.21,6.0,Standard,429.44,19.3,Yes,High_spent_Large_value_payments,379.0,1
28,Lawyer,78035.96,5,4.0,17,6.0,26,17.0,16.21,6.0,Standard,429.44,19.8,Yes,High_spent_Large_value_payments,366.99,1
48,Musician,67481.24,8,3.0,19,1.0,11,20.0,15.64,4.0,Standard,176.06,18.2,Yes,High_spent_Large_value_payments,626.28,1
48,Musician,67481.24,8,3.0,19,1.0,11,20.0,12.64,4.0,Standard,176.06,18.4,Yes,High_spent_Small_value_payments,613.34,1
48,Musician,67481.24,8,3.0,19,1.0,11,20.0,12.64,4.0,Standard,176.06,18.5,Yes,High_spent_Small_value_payments,654.91,1
36,Media_Manager,20802.77,6,7.0,7,4.0,25,19.0,11.2,8.0,Standard,2404.81,12.9,Yes,Low_spent_Medium_value_payments,276.82,1
36,Media_Manager,20802.77,6,7.0,7,4.0,25,22.0,11.2,8.0,Standard,2404.81,12.11,Yes,Low_spent_Small_value_payments,280.52,1
36,Media_Manager,20802.77,6,7.0,7,4.0,25,19.0,11.2,8.0,Standard,2404.81,13.4,Yes,Low_spent_Large_value_payments,326.88,2
31,Musician,38574.32,3,3.0,17,1.0,17,13.0,7.13,2.0,Standard,668.78,32.6,No,Low_spent_Medium_value_payments,333.99,1
31,Musician,38574.32,3,3.0,17,1.0,17,13.0,7.13,2.0,Standard,668.78,32.8,No,Low_spent_Small_value_payments,172.63,1
41,Engineer,53354.85000000001,8,10.0,24,4.0,25,20.0,17.22,11.0,Bad,1966.12,15.5,Yes,Low_spent_Medium_value_payments,232.48,0
41,Engineer,53354.85000000001,8,10.0,24,4.0,16,17.0,17.22,11.0,Bad,1966.12,15.7,Yes,High_spent_Small_value_payments,396.37,0
35,Manager,14252.75,8,8.0,22,6.0,51,25.0,8.27,8.0,Bad,2649.82,7.1,Yes,Low_spent_Small_value_payments,210.37,0
35,Manager,14252.75,8,8.0,22,6.0,51,25.0,13.27,13.0,Bad,2649.82,7.3,Yes,Low_spent_Small_value_payments,218.58,0
20,Entrepreneur,19287.935,2,7.0,7,2.0,7,12.0,7.69,3.0,Good,102.81,31.8,No,Low_spent_Small_value_payments,347.28,1
20,Entrepreneur,19287.935,2,7.0,7,2.0,1,12.0,5.69,3.0,Good,102.81,31.9,No,Low_spent_Medium_value_payments,300.99,1
21,Architect,19436.305,4,2.0,8,4.0,4,2.0,5.64,2.0,Good,244.27,25.6,No,Low_spent_Small_value_payments,355.66,2
21,Architect,19436.305,4,2.0,8,4.0,4,8.0,5.64,2.0,Good,244.27,25.8,No,Low_spent_Small_value_payments,292.51,2
22,Architect,19436.305,4,2.0,8,4.0,3,5.0,9.64,2.0,Good,244.27,25.9,No,High_spent_Large_value_payments,369.15,1
20,Media_Manager,19889.44,8,7.0,11,7.0,23,13.0,16.62,7.0,Standard,369.64,9.9,Yes,High_spent_Small_value_payments,297.12,1
21,Media_Manager,19889.44,8,7.0,11,7.0,19,13.0,16.62,7.0,Standard,369.64,9.1,Yes,Low_spent_Small_value_payments,192.31,1
21,Media_Manager,19889.44,8,7.0,11,7.0,23,13.0,16.62,7.0,Standard,369.64,10.1,Yes,High_spent_Small_value_payments,287.5,1
38,Architect,30447.38,10,5.0,27,6.0,22,23.0,27.02,8.0,Bad,3141.05,10.3,Yes,High_spent_Medium_value_payments,364.04,1
38,Accountant,119443.29,1,6.0,1,3.0,13,11.0,0.9,3.0,Good,418.28,28.9,No,High_spent_Small_value_payments,637.33,1
38,Accountant,119443.29,1,6.0,1,3.0,13,11.0,0.9,3.0,Good,418.28,28.1,No,High_spent_Medium_value_payments,710.28,1
38,Accountant,119443.29,1,6.0,1,3.0,13,11.0,0.9,3.0,Good,418.28,28.11,No,Low_spent_Large_value_payments,394.48,1
22,Entrepreneur,19190.67,7,3.0,7,5.0,20,18.0,19.95,8.0,Standard,1644.44,15.4,Yes,Low_spent_Small_value_payments,324.85,0
22,Entrepreneur,19190.67,7,3.0,7,5.0,20,21.0,19.95,9.0,Standard,1644.44,15.7,Yes,Low_spent_Small_value_payments,315.54,0
22,Entrepreneur,19190.67,7,3.0,7,5.0,20,18.0,19.95,9.0,Standard,1644.44,15.8,Yes,Low_spent_Small_value_payments,308.25,0
22,Entrepreneur,19190.67,7,3.0,7,5.0,20,18.0,19.95,9.0,Standard,1644.44,15.1,Yes,Low_spent_Medium_value_payments,300.07,0
24,Media_Manager,44393.86,6,3.0,12,2.0,15,11.0,10.74,3.0,Standard,1270.97,20.4,Yes,High_spent_Large_value_payments,477.91,1
21,Teacher,8057.715,9,10.0,32,2.0,53,9.0,19.63,10.0,Standard,1558.88,6.3,Yes,Low_spent_Medium_value_payments,311.65,0
49,Entrepreneur,30678.97,1,7.0,2,4.0,11,12.0,6.74,1.0,Good,828.7,27.2,No,High_spent_Medium_value_payments,414.37,0
18,Engineer,13190.345,3,4.0,5,1.0,20,23.0,6.4,1.0,Standard,578.6,28.5,Yes,Low_spent_Medium_value_payments,302.77,1
18,Engineer,13190.345,3,4.0,5,1.0,21,20.0,6.4,2.0,Standard,578.6,28.6,Yes,High_spent_Medium_value_payments,305.59,1
18,Engineer,13190.345,3,4.0,5,1.0,20,20.0,10.4,2.0,Standard,578.6,28.8,Yes,Low_spent_Small_value_payments,302.52,0
51,Teacher,28497.51,4,6.0,4,1.0,13,8.0,3.67,4.0,Good,288.92,20.6,No,Low_spent_Small_value_payments,237.58,1
51,Teacher,28497.51,4,6.0,4,1.0,14,8.0,3.67,4.0,Good,288.92,20.8,No,Low_spent_Large_value_payments,331.51,1
21,Lawyer,53808.81,9,6.0,19,3.0,52,18.0,12.9,11.0,Bad,1570.43,18.5,Yes,Low_spent_Medium_value_payments,324.27,0
21,Lawyer,53808.81,9,6.0,19,3.0,52,17.0,5.9,11.0,Bad,1570.43,18.6,Yes,High_spent_Medium_value_payments,504.56,0
22,Lawyer,53808.81,9,6.0,19,3.0,52,20.0,5.9,11.0,Bad,1570.43,18.7,Yes,High_spent_Medium_value_payments,495.67,0
22,Lawyer,53808.81,9,6.0,19,3.0,51,18.0,5.9,15.0,Bad,1570.43,19.0,Yes,High_spent_Large_value_payments,507.1,0
24,Scientist,89367.27,2,3.0,8,2.0,5,7.0,5.99,1.0,Good,716.97,20.3,No,Low_spent_Medium_value_payments,162.94,2
24,Scientist,89367.27,2,3.0,8,2.0,3,7.0,5.99,1.0,Good,716.97,20.5,No,High_spent_Medium_value_payments,651.11,2
30,Lawyer,81463.6,3,5.0,16,4.0,23,11.0,17.67,10.0,Standard,2027.76,9.2,Yes,Low_spent_Large_value_payments,446.64,0
30,Lawyer,81463.6,3,5.0,16,4.0,23,9.0,18.67,10.0,Standard,2027.76,9.4,Yes,High_spent_Medium_value_payments,632.91,0
30,Lawyer,81463.6,3,5.0,16,4.0,25,11.0,17.67,10.0,Standard,2027.76,9.5,Yes,Low_spent_Medium_value_payments,395.2,0
15,Writer,9298.42,6,5.0,19,9.0,37,20.0,2.1,6.0,Bad,2820.44,8.6,Yes,High_spent_Small_value_payments,226.22,0
16,Writer,9298.42,6,5.0,19,9.0,33,20.0,2.1,6.0,Bad,2820.44,8.7,Yes,Low_spent_Small_value_payments,246.35,0
16,Writer,9298.42,6,5.0,19,9.0,33,20.0,2.1,6.0,Bad,2820.44,8.9,Yes,Low_spent_Medium_value_payments,244.95,0
19,Mechanic,15867.45,10,10.0,22,2.0,17,14.0,18.02,7.0,Standard,1773.9,17.5,Yes,Low_spent_Medium_value_payments,318.69,0
20,Mechanic,15867.45,10,10.0,22,2.0,17,12.0,13.02,8.0,Standard,1773.9,17.8,Yes,Low_spent_Small_value_payments,279.53,0
42,Mechanic,68144.8,10,8.0,19,9.0,33,21.0,27.3,10.0,Bad,3320.25,8.9,Yes,High_spent_Small_value_payments,217.4,0
43,Mechanic,68144.8,10,8.0,19,9.0,33,21.0,21.3,13.0,Bad,3320.25,9.2,Yes,Low_spent_Small_value_payments,383.31,0
39,Accountant,7762.595,3,9.0,17,2.0,12,14.0,4.27,6.0,Standard,2407.95,9.4,Yes,Low_spent_Small_value_payments,262.39,0
29,Manager,20455.05,7,8.0,29,9.0,26,18.0,1.14,11.0,Bad,1416.41,8.1,Yes,Low_spent_Large_value_payments,303.46,0
29,Manager,20455.05,7,8.0,29,9.0,29,18.0,1.14,11.0,Bad,1416.41,8.2,Yes,Low_spent_Small_value_payments,188.46,0
21,Scientist,26135.86,8,5.0,6,2.0,17,8.0,11.62,2.0,Standard,1233.42,26.9,Yes,Low_spent_Medium_value_payments,336.65,1
21,Scientist,26135.86,8,5.0,6,2.0,19,8.0,11.62,2.0,Standard,1233.42,26.1,Yes,Low_spent_Small_value_payments,385.04,1
22,Scientist,26135.86,8,5.0,6,2.0,17,11.0,11.62,2.0,Standard,1233.42,27.0,Yes,Low_spent_Small_value_payments,236.09,2
22,Scientist,26135.86,8,5.0,6,2.0,17,8.0,15.62,2.0,Standard,1233.42,27.2,Yes,Low_spent_Large_value_payments,301.4,2
17,Developer,57920.58,8,5.0,16,3.0,16,8.0,19.03,9.0,Standard,1434.54,6.3,Yes,High_spent_Medium_value_payments,461.23,0
17,Developer,57920.58,8,5.0,16,3.0,14,9.0,19.03,11.0,Standard,1434.54,6.7,Yes,High_spent_Large_value_payments,541.96,0
17,Developer,57920.58,8,5.0,16,3.0,12,8.0,19.03,11.0,Standard,1434.54,6.9,Yes,High_spent_Small_value_payments,518.39,0
32,Manager,20223.0,5,7.0,15,5.0,14,15.0,15.03,8.0,Standard,393.55,6.11,Yes,High_spent_Large_value_payments,304.03,1
42,Writer,52384.83,9,5.0,20,7.0,54,19.0,16.29,9.0,Standard,1533.79,6.11,Yes,High_spent_Large_value_payments,337.42,0
42,Writer,52384.83,9,5.0,20,7.0,54,16.0,16.29,9.0,Standard,1533.79,7.0,Yes,Low_spent_Large_value_payments,31.36,0
37,Entrepreneur,81168.84,2,3.0,2,3.0,29,3.0,7.14,1.0,Good,1367.13,21.11,No,High_spent_Small_value_payments,599.72,0
18,Scientist,9536.42,7,5.0,26,6.0,26,22.0,5.26,15.0,Bad,1298.56,19.8,Yes,Low_spent_Small_value_payments,302.54,0
19,Scientist,9536.42,7,5.0,26,6.0,31,22.0,5.26,15.0,Bad,1298.56,20.0,Yes,Low_spent_Medium_value_payments,245.0,1
19,Scientist,9536.42,7,5.0,26,6.0,26,25.0,5.26,15.0,Bad,1298.56,20.2,Yes,Low_spent_Small_value_payments,288.81,0
54,Writer,102927.08,7,3.0,5,2.0,9,13.0,0.73,5.0,Standard,1388.93,21.4,Yes,Low_spent_Medium_value_payments,349.08,1
28,Lawyer,37070.0,3,4.0,4,4.0,14,11.0,10.73,1.0,Good,387.26,28.2,No,Low_spent_Small_value_payments,115.76,2
28,Lawyer,37070.0,3,4.0,4,4.0,13,13.0,10.73,5.0,Good,387.26,28.3,No,Low_spent_Small_value_payments,108.54,2
19,Manager,36398.14,5,7.0,4,1.0,6,12.0,4.08,4.0,Good,248.38,17.5,No,Low_spent_Large_value_payments,384.6,1
20,Manager,36398.14,5,7.0,4,1.0,6,9.0,4.08,4.0,Good,248.38,17.9,No,Low_spent_Small_value_payments,424.56,0
20,Manager,36398.14,5,7.0,4,1.0,6,12.0,4.08,5.0,Good,248.38,17.11,No,Low_spent_Small_value_payments,364.35,0
14,Entrepreneur,31786.98,9,6.0,31,4.0,27,14.0,18.45,9.0,Standard,2029.21,7.4,Yes,Low_spent_Small_value_payments,281.37,0
15,Entrepreneur,31786.98,9,6.0,31,4.0,27,14.0,18.45,9.0,Standard,2029.21,7.6,Yes,High_spent_Small_value_payments,252.48,0
15,Entrepreneur,31786.98,9,6.0,31,4.0,27,14.0,18.45,9.0,Standard,2029.21,7.7,Yes,Low_spent_Small_value_payments,94.62,0
15,Entrepreneur,31786.98,9,6.0,31,4.0,27,14.0,18.45,9.0,Standard,2029.21,7.9,Yes,Low_spent_Small_value_payments,134.88,0
55,Entrepreneur,35681.42,4,4.0,6,2.0,15,8.0,10.32,2.0,Standard,133.3,24.4,No,High_spent_Small_value_payments,429.19,1
55,Entrepreneur,35681.42,4,4.0,6,2.0,15,8.0,11.32,2.0,Standard,133.3,24.8,No,High_spent_Medium_value_payments,443.4,1
56,Entrepreneur,35681.42,4,4.0,6,2.0,17,8.0,10.32,2.0,Standard,133.3,24.1,No,High_spent_Medium_value_payments,400.98,1
45,Entrepreneur,62630.6,9,6.0,22,5.0,55,15.0,22.07,11.0,Standard,2425.13,16.7,Yes,High_spent_Large_value_payments,447.98,0
46,Entrepreneur,62630.6,9,6.0,22,5.0,55,14.0,17.07,14.0,Standard,2425.13,16.8,Yes,High_spent_Medium_value_payments,376.13,0
46,Entrepreneur,62630.6,9,6.0,22,5.0,54,15.0,17.07,14.0,Standard,2425.13,16.9,Yes,High_spent_Large_value_payments,487.49,0
27,Accountant,24418.33,6,6.0,10,2.0,27,13.0,18.92,3.0,Standard,726.39,24.11,Yes,High_spent_Small_value_payments,384.81,1
27,Accountant,24418.33,6,6.0,10,2.0,23,13.0,16.92,3.0,Standard,726.39,25.2,Yes,Low_spent_Small_value_payments,386.27,0
27,Accountant,24418.33,6,6.0,10,2.0,27,13.0,20.92,6.0,Standard,726.39,25.5,Yes,Low_spent_Small_value_payments,277.93,0
40,Entrepreneur,76428.0,10,7.0,16,6.0,36,16.0,12.12,12.0,Bad,2136.57,13.7,Yes,Low_spent_Medium_value_payments,405.28,1
40,Entrepreneur,76428.0,10,7.0,16,6.0,36,16.0,14.12,12.0,Bad,2136.57,13.8,Yes,High_spent_Large_value_payments,428.56,0
43,Architect,57602.6,4,5.0,19,1.0,18,12.0,13.62,4.0,Standard,933.83,21.4,Yes,High_spent_Small_value_payments,495.8,1
44,Architect,57602.6,4,5.0,19,1.0,18,11.0,13.62,6.0,Standard,933.83,21.6,Yes,Low_spent_Medium_value_payments,403.21,1
44,Architect,57602.6,4,5.0,19,1.0,18,10.0,13.62,6.0,Standard,933.83,21.7,Yes,High_spent_Large_value_payments,606.13,1
44,Architect,57602.6,4,5.0,19,1.0,18,7.0,13.62,6.0,Standard,933.83,21.11,Yes,High_spent_Medium_value_payments,604.03,0
39,Architect,11919.42,4,7.0,4,1.0,6,20.0,8.19,3.0,Good,1073.98,17.2,No,Low_spent_Small_value_payments,339.33,2
39,Architect,11919.42,4,7.0,4,1.0,8,20.0,8.19,3.0,Good,1073.98,17.4,No,Low_spent_Small_value_payments,270.32,2
39,Architect,11919.42,4,7.0,4,1.0,8,20.0,7.19,7.0,Good,1073.98,17.6,No,Low_spent_Small_value_payments,269.55,2
40,Architect,11919.42,4,7.0,4,1.0,8,23.0,8.19,7.0,Good,1073.98,17.8,No,Low_spent_Small_value_payments,285.44,2
40,Architect,11919.42,4,7.0,4,1.0,11,20.0,8.19,7.0,Good,1073.98,17.9,No,Low_spent_Small_value_payments,312.77,2
36,Developer,108734.13,5,6.0,9,2.0,21,11.0,13.89,8.0,Standard,1105.29,20.0,Yes,High_spent_Medium_value_payments,779.64,1
37,Developer,108734.13,5,6.0,9,2.0,21,13.0,21.89,8.0,Standard,1105.29,20.2,Yes,Low_spent_Medium_value_payments,644.52,2
37,Developer,108734.13,5,6.0,9,2.0,25,12.0,18.89,12.0,Standard,1105.29,20.3,Yes,High_spent_Medium_value_payments,744.99,2
37,Developer,108734.13,5,6.0,9,2.0,21,12.0,18.89,12.0,Standard,1105.29,20.4,Yes,Low_spent_Medium_value_payments,556.8,2
19,Accountant,20436.315,1,3.0,7,2.0,14,1.0,4.86,6.0,Good,783.77,22.11,No,Low_spent_Medium_value_payments,370.98,1
45,Journalist,114897.2,3,5.0,11,4.0,5,7.0,10.68,7.0,Good,620.8,19.3,No,High_spent_Small_value_payments,432.72,1
45,Journalist,114897.2,3,5.0,11,4.0,5,4.0,10.68,7.0,Good,620.8,19.5,No,Low_spent_Medium_value_payments,447.55,1
45,Journalist,114897.2,3,5.0,11,4.0,5,7.0,10.68,7.0,Good,620.8,19.9,No,High_spent_Large_value_payments,609.23,2
14,Developer,14937.63,6,6.0,27,5.0,24,12.0,10.07,6.0,Standard,2031.23,14.3,Yes,Low_spent_Small_value_payments,260.26,0
14,Developer,14937.63,6,6.0,27,5.0,29,14.0,10.07,6.0,Standard,2031.23,14.4,Yes,High_spent_Small_value_payments,294.83,0
22,Media_Manager,34628.06,1,3.0,4,1.0,8,3.0,0.5,4.0,Good,1024.5,23.1,No,High_spent_Large_value_payments,500.34,1
46,Entrepreneur,61358.66,4,3.0,7,1.0,5,16.0,3.0,4.0,Good,1025.81,19.8,No,Low_spent_Large_value_payments,334.96,1
45,Architect,34980.21,5,7.0,18,4.0,35,8.0,7.97,3.0,Standard,937.32,26.3,No,Low_spent_Medium_value_payments,374.5,1
45,Architect,34980.21,5,7.0,18,4.0,30,8.0,7.97,3.0,Standard,937.32,26.4,No,Low_spent_Small_value_payments,217.58,1
45,Architect,34980.21,5,7.0,18,4.0,30,8.0,7.97,3.0,Standard,937.32,26.6,No,High_spent_Large_value_payments,375.19,1
45,Architect,34980.21,5,7.0,18,4.0,33,8.0,7.97,3.0,Standard,937.32,26.8,No,Low_spent_Medium_value_payments,311.05,1
20,Developer,130682.94,2,5.0,1,4.0,14,9.0,4.1,3.0,Good,752.98,28.9,No,High_spent_Small_value_payments,702.6,2
37,Musician,48996.08,5,7.0,12,4.0,25,16.0,13.31,1.0,Standard,285.29,17.9,Yes,Low_spent_Medium_value_payments,394.88,1
37,Musician,48996.08,5,7.0,12,4.0,32,18.0,13.31,1.0,Standard,285.29,17.1,Yes,High_spent_Medium_value_payments,351.88,1
38,Musician,48996.08,5,7.0,12,4.0,30,19.0,13.31,1.0,Standard,285.29,18.0,Yes,High_spent_Small_value_payments,254.05,1
42,Architect,73683.69,8,7.0,9,3.0,15,10.0,8.35,5.0,Standard,520.26,32.3,Yes,High_spent_Medium_value_payments,522.53,1
42,Architect,73683.69,8,7.0,9,3.0,16,10.0,8.35,5.0,Standard,520.26,32.5,Yes,Low_spent_Small_value_payments,406.15,1
42,Architect,73683.69,8,7.0,9,3.0,16,7.0,8.35,5.0,Standard,520.26,32.7,Yes,High_spent_Medium_value_payments,531.38,1
